TITLE,AUTHOR,FILEPATHS,GENRE
Nada the Lily,['H. Rider Haggard'],['./CORPUS/Adventure/1207.txt'],{'Adventure'}
Roumanian Fairy Tales,['Various'],['./CORPUS/FairyTale/20552.txt'],{'Fairy Tale'}
Cause of Death,['Max Tadlock'],['./CORPUS/ScienceFiction/51137.txt'],{'Science Fiction'}
The Ordeal of Colonel Johns,['George H. Smith'],['./CORPUS/ScienceFiction/32688.txt'],{'Science Fiction'}
A Study In Scarlet,['Arthur Conan Doyle'],['./CORPUS/CrimeMystery/244.txt'],{'Crime and Mystery'}
The Clique of Gold,['Emile Gaboriau'],['./CORPUS/CrimeMystery/4604.txt'],{'Crime and Mystery'}
The Bramble Bush,['Gordon Randall Garrett'],['./CORPUS/ScienceFiction/23764.txt'],{'Science Fiction'}
Phantastes,['George MacDonald'],['./CORPUS/Fantasy/325.txt'],{'Fantasy'}
Memoirs of Sherlock Holmes,['Sir Arthur Conan Doyle'],['./CORPUS/CrimeMystery/834.txt'],{'Crime and Mystery'}
"Astounding Stories of Super-Science, June, 1930",['Various'],['./CORPUS/ScienceFiction/29848.txt'],{'Science Fiction'}
The Revolt of the Star Men,['Raymond Gallun'],['./CORPUS/ScienceFiction/41027.txt'],{'Science Fiction'}
The Mating of the Moons,"[""Kenneth O'Hara""]",['./CORPUS/ScienceFiction/40969.txt'],{'Science Fiction'}
Caesar Dies,['Talbot Mundy'],['./CORPUS/Adventure/10422.txt'],{'Adventure'}
The Smiler,['Albert Hernhunter'],['./CORPUS/ScienceFiction/30353.txt'],{'Science Fiction'}
Rung Ho!,['Talbot Mundy'],['./CORPUS/Adventure/5153.txt'],{'Adventure'}
The Prisoner of Zenda,['Anthony Hope'],['./CORPUS/Adventure/95.txt'],{'Adventure'}
The Cosmic Express,['John Stewart Williamson'],['./CORPUS/ScienceFiction/26066.txt'],{'Science Fiction'}
Lighter Than You Think,['Nelson Bond'],['./CORPUS/ScienceFiction/29698.txt'],{'Science Fiction'}
Astounding Stories of Super-Science April 1930,['Various'],['./CORPUS/ScienceFiction/29390.txt'],{'Science Fiction'}
The Brain,['Alexander Blade'],['./CORPUS/ScienceFiction/32498.txt'],{'Science Fiction'}
The Purple Cloud,['M.P. Shiel'],"['./CORPUS/Adventure/11229.txt', './CORPUS/ScienceFiction/11229.txt']","{'Adventure', 'Science Fiction'}"
Russian Fairy Tales,['W.R.S. Ralston'],['./CORPUS/FairyTale/22373.txt'],{'Fairy Tale'}
Spoken For,['William Morrison'],['./CORPUS/ScienceFiction/51121.txt'],{'Science Fiction'}
When the Sleepers Woke,['Arthur Leo Zagat'],['./CORPUS/ScienceFiction/29322.txt'],{'Science Fiction'}
Tom Swift and his Air Glider,['Victor Appleton'],['./CORPUS/Adventure/952.txt'],{'Adventure'}
The Man Who Saw the Future,['Edmond Hamilton'],['./CORPUS/ScienceFiction/28062.txt'],{'Science Fiction'}
Masterman Ready,['Captain Frederick Marryat'],['./CORPUS/Adventure/21552.txt'],{'Adventure'}
The Adventures of Sherlock Holmes,['Arthur Conan Doyle'],['./CORPUS/CrimeMystery/1661.txt'],{'Crime and Mystery'}
The Last Stroke,['Lawrence L. Lynch'],['./CORPUS/CrimeMystery/35304.txt'],{'Crime and Mystery'}
The Amateur Cracksman,['E.W. Hornung'],['./CORPUS/CrimeMystery/706.txt'],{'Crime and Mystery'}
Plays of Gods and Men,['Lord Dunsany'],['./CORPUS/Fantasy/11283.txt'],{'Fantasy'}
Ultima Thule,['Dallas McCord Reynolds'],['./CORPUS/ScienceFiction/30334.txt'],{'Science Fiction'}
Two Plus Two Makes Crazy,['Walt Sheldon'],['./CORPUS/ScienceFiction/28894.txt'],{'Science Fiction'}
The Last Place on Earth,['James Judson Harmon'],['./CORPUS/ScienceFiction/23426.txt'],{'Science Fiction'}
One-Shot,['James Benjamin Blish'],['./CORPUS/ScienceFiction/22958.txt'],{'Science Fiction'}
Shipwreck in the Sky,['Eando Binder'],['./CORPUS/ScienceFiction/29133.txt'],{'Science Fiction'}
Subspace Survivors,['E.E. Smith'],['./CORPUS/ScienceFiction/21647.txt'],{'Science Fiction'}
Rough Beast,['Roger Dee'],['./CORPUS/ScienceFiction/48880.txt'],{'Science Fiction'}
Tarzan of the Apes,['Edgar Rice Burroughs'],"['./CORPUS/Adventure/78.txt', './CORPUS/Fantasy/78.txt']","{'Adventure', 'Fantasy'}"
The Venus Trap,['Evelyn E. Smith'],['./CORPUS/ScienceFiction/31583.txt'],{'Science Fiction'}
Cost of Living,['Robert Sheckley'],['./CORPUS/ScienceFiction/29458.txt'],{'Science Fiction'}
The Leader,['William Fitzgerald Jenkins'],['./CORPUS/ScienceFiction/23612.txt'],{'Science Fiction'}
The Hour of the Dragon,['Robert E. Howard'],['./CORPUS/ScienceFiction/42243.txt'],{'Science Fiction'}
I Like Martian Music,['Charles E. Fritch'],['./CORPUS/ScienceFiction/28451.txt'],{'Science Fiction'}
"Star, Bright",['Mark Clifton'],['./CORPUS/ScienceFiction/50935.txt'],{'Science Fiction'}
Fire-Tongue,['Sax Rohmer'],['./CORPUS/CrimeMystery/1159.txt'],{'Crime and Mystery'}
The Red Triangle,['Arthur Morrison'],['./CORPUS/CrimeMystery/28071.txt'],{'Crime and Mystery'}
Traders Risk,['Roger Dee'],['./CORPUS/ScienceFiction/23103.txt'],{'Science Fiction'}
Success Story,['Earl Goodale'],['./CORPUS/ScienceFiction/51805.txt'],{'Science Fiction'}
The Keeper,['Henry Beam Piper'],['./CORPUS/ScienceFiction/19338.txt'],{'Science Fiction'}
Wuthering Heights,['Emily Bronte'],['./CORPUS/Romance/768.txt'],{'Romance'}
The Return of Tarzan,['Edgar Rice Burroughs'],['./CORPUS/Fantasy/81.txt'],{'Fantasy'}
Double Standard,['Alfred Coppel'],['./CORPUS/ScienceFiction/51363.txt'],{'Science Fiction'}
Toilers of the Sea,['Victor Hugo'],['./CORPUS/Adventure/32338.txt'],{'Adventure'}
Murder in the Gunroom,['Henry Beam Piper'],['./CORPUS/CrimeMystery/17866.txt'],{'Crime and Mystery'}
Mother America,['Sam McClatchie'],['./CORPUS/ScienceFiction/26180.txt'],{'Science Fiction'}
The Time Traders,['Andre Norton'],['./CORPUS/ScienceFiction/19145.txt'],{'Science Fiction'}
The Story of the Glittering Plain,['William Morris'],['./CORPUS/Fantasy/2565.txt'],{'Fantasy'}
Soldier Boy,['Michael Shaara'],['./CORPUS/ScienceFiction/50848.txt'],{'Science Fiction'}
Raiders Invisible,['Desmond Winter Hall'],['./CORPUS/ScienceFiction/29053.txt'],{'Science Fiction'}
Instinct,['George Oliver Smith'],['./CORPUS/ScienceFiction/23931.txt'],{'Science Fiction'}
The Altar at Midnight,['Cyril M. Kornbluth'],['./CORPUS/ScienceFiction/29619.txt'],{'Science Fiction'}
Dr. Jekyll and Mr. Hyde,['Robert Louis Stevenson'],['./CORPUS/Horror/42.txt'],{'Horror'}
The Phantom Herd,['B.M. Bower'],['./CORPUS/Western/12663.txt'],{'Western'}
The Invisible Man,['H.G. Wells'],"['./CORPUS/ScienceFiction/5230.txt', './CORPUS/Horror/5230.txt']","{'Science Fiction', 'Horror'}"
The Asses of Balaam,['Gordon Randall Garrett'],['./CORPUS/ScienceFiction/30583.txt'],{'Science Fiction'}
The Black Arrow,['Robert Louis Stevenson'],['./CORPUS/Adventure/848.txt'],{'Adventure'}
The Fire People,['Ray Cummings'],['./CORPUS/ScienceFiction/25780.txt'],{'Science Fiction'}
The Defiant Agents,['Andre Alice Norton'],"['./CORPUS/Adventure/25550.txt', './CORPUS/ScienceFiction/25550.txt']","{'Adventure', 'Science Fiction'}"
A Thin Ghost and Others,['M.R.  James'],['./CORPUS/Horror/20387.txt'],{'Horror'}
Pushbutton War,['Joseph P. Martino'],['./CORPUS/ScienceFiction/24122.txt'],{'Science Fiction'}
Cry Snooker,['Andrew Fetler'],['./CORPUS/ScienceFiction/51570.txt'],{'Science Fiction'}
Subject to Change,['Ron Goulart'],['./CORPUS/ScienceFiction/51571.txt'],{'Science Fiction'}
Problem on Balak,['Roger D. Aycock'],['./CORPUS/ScienceFiction/33839.txt'],{'Science Fiction'}
The Yellow Claw,['Sax Rohmer'],['./CORPUS/CrimeMystery/2028.txt'],{'Crime and Mystery'}
The Story of Sigurd the Volsung and the Fall of the Niblungs,['William Morris'],['./CORPUS/Fantasy/18328.txt'],{'Fantasy'}
A Coffin for Jacob,['Edward W. Ludwig'],['./CORPUS/ScienceFiction/51203.txt'],{'Science Fiction'}
The Most Sentimental Man,['Evelyn E. Smith'],['./CORPUS/ScienceFiction/29791.txt'],{'Science Fiction'}
Jack of No Trades,['Evelyn E. Smith'],['./CORPUS/ScienceFiction/49838.txt'],{'Science Fiction'}
The Haunted Hotel,['Wilkie Collins'],['./CORPUS/Horror/170.txt'],{'Horror'}
Astounding Stories of Super-Science January 1931,['Various'],['./CORPUS/ScienceFiction/30177.txt'],{'Science Fiction'}
"The Envoy, Her",['Horace Brown Fyfe'],['./CORPUS/ScienceFiction/32637.txt'],{'Science Fiction'}
High Dragon Bump,['Don Thompson'],['./CORPUS/ScienceFiction/30330.txt'],{'Science Fiction'}
"Adventures of Huckleberry Finn, Part 5",['Mark Twain'],['./CORPUS/Adventure/7104.txt'],{'Adventure'}
Collector's Item,['Robert F. Young'],['./CORPUS/ScienceFiction/28924.txt'],{'Science Fiction'}
Warning from the Stars,['Ron Cocking'],['./CORPUS/ScienceFiction/22545.txt'],{'Science Fiction'}
Leviathan,['Thomas Hobbes'],['./CORPUS/Fantasy/3207.txt'],{'Fantasy'}
The Last Letter,['Fritz Leiber'],['./CORPUS/ScienceFiction/51530.txt'],{'Science Fiction'}
Creatures of the Abyss,['Murray Leinster'],"['./CORPUS/Adventure/42901.txt', './CORPUS/ScienceFiction/42901.txt']","{'Adventure', 'Science Fiction'}"
Forty-one Thieves,['Angelo Hall'],['./CORPUS/Western/19695.txt'],{'Western'}
Time In the Round,['Fritz Leiber'],['./CORPUS/ScienceFiction/51380.txt'],{'Science Fiction'}
The Book of Wonder,"['Edward J.M.D. Plunkett', 'Lord Dunsany']",['./CORPUS/Fantasy/7477.txt'],{'Fantasy'}
The Floating Island of Madness,['Jason Kirby'],['./CORPUS/ScienceFiction/29421.txt'],{'Science Fiction'}
The Victor,['Bryce Walton'],['./CORPUS/ScienceFiction/32903.txt'],{'Science Fiction'}
This World Is Taboo,['Murray Leinster'],['./CORPUS/ScienceFiction/18172.txt'],{'Science Fiction'}
West Of The Sun,['Edgar Pangborn'],['./CORPUS/ScienceFiction/39572.txt'],{'Science Fiction'}
When I Grow Up,['Richard E. Lowe'],['./CORPUS/ScienceFiction/28953.txt'],{'Science Fiction'}
The Lost Stradivarius,['John Meade Falkner'],['./CORPUS/Horror/14107.txt'],{'Horror'}
The League of the Scarlet Pimpernel,['Baroness Orczy'],['./CORPUS/Adventure/5805.txt'],{'Adventure'}
Graveyard of Dreams,['Henry Beam Piper'],['./CORPUS/ScienceFiction/18109.txt'],{'Science Fiction'}
"Swenson, Dispatcher",['R. DeWitt Miller'],['./CORPUS/ScienceFiction/51331.txt'],{'Science Fiction'}
Show Business,['William C. Boyd'],['./CORPUS/ScienceFiction/30189.txt'],{'Science Fiction'}
Wainer,['Michael Shaara'],['./CORPUS/ScienceFiction/32230.txt'],{'Science Fiction'}
That Affair at Elizabeth,['Burton E. Stevenson'],['./CORPUS/CrimeMystery/35247.txt'],{'Crime and Mystery'}
Doomsday Eve,['Robert Moore Williams'],['./CORPUS/ScienceFiction/50138.txt'],{'Science Fiction'}
"Astounding Stories,  April, 1931",['Various'],['./CORPUS/ScienceFiction/30452.txt'],{'Science Fiction'}
The Success Machine,['Henry Slesar'],['./CORPUS/ScienceFiction/26168.txt'],{'Science Fiction'}
Earthmen Bearing Gifts,['Fredric Brown'],['./CORPUS/ScienceFiction/26521.txt'],{'Science Fiction'}
Naudsonce,['H. Beam Piper'],['./CORPUS/ScienceFiction/19076.txt'],{'Science Fiction'}
Faithfully Yours,['Lou Tabakow'],['./CORPUS/ScienceFiction/24566.txt'],{'Science Fiction'}
Scaramouche,['Rafael Sabatini'],['./CORPUS/Adventure/1947.txt'],{'Adventure'}
The Fantasy Fan February 1934,['Various'],['./CORPUS/ScienceFiction/46616.txt'],{'Science Fiction'}
Erewhon Revisited,['Samuel Butler'],['./CORPUS/ScienceFiction/1971.txt'],{'Science Fiction'}
The People that Time Forgot,['Edgar Rice Burroughs'],['./CORPUS/ScienceFiction/552.txt'],{'Science Fiction'}
The Sky Is Falling,['Lester del Rey'],['./CORPUS/ScienceFiction/18768.txt'],{'Science Fiction'}
Lords of the Stratosphere,['Arthur J. Burks'],['./CORPUS/ScienceFiction/29466.txt'],{'Science Fiction'}
The Human Chord,['Algernon Blackwood'],['./CORPUS/Fantasy/11988.txt'],{'Fantasy'}
Hunted Down,['Charles Dickens'],['./CORPUS/CrimeMystery/807.txt'],{'Crime and Mystery'}
The Jupiter Weapon,['Charles Louis Fontenay'],['./CORPUS/ScienceFiction/27588.txt'],{'Science Fiction'}
The Problem Makers,['Robert P. Hoskins'],['./CORPUS/ScienceFiction/50971.txt'],{'Science Fiction'}
Instant of Decision,['Gordon Randall Garrett'],['./CORPUS/ScienceFiction/32088.txt'],{'Science Fiction'}
"Astounding Stories of Super-Science, May, 1930",['Various'],['./CORPUS/ScienceFiction/29809.txt'],{'Science Fiction'}
News from Nowhere,['William Morris'],"['./CORPUS/ScienceFiction/3261.txt', './CORPUS/Fantasy/3261.txt']","{'Science Fiction', 'Fantasy'}"
The Picture of Dorian Gray,['Oscar Wilde'],['./CORPUS/Fantasy/174.txt'],{'Fantasy'}
The Moon Metal,['Garrett P. Serviss'],['./CORPUS/ScienceFiction/8199.txt'],{'Science Fiction'}
Mex,['William Logan'],['./CORPUS/ScienceFiction/28518.txt'],{'Science Fiction'}
Belly Laugh,['Gordon Randall Garrett'],['./CORPUS/ScienceFiction/28643.txt'],{'Science Fiction'}
Le Corbeau,['Edgar Allan Poe'],['./CORPUS/Horror/14082.txt'],{'Horror'}
The Flying Cuspidors,['V.R. Francis'],['./CORPUS/ScienceFiction/29749.txt'],{'Science Fiction'}
Contagion,['Katherine MacLean'],['./CORPUS/ScienceFiction/50774.txt'],{'Science Fiction'}
The People Of The Mist,['H. Rider Haggard'],['./CORPUS/Adventure/6769.txt'],{'Adventure'}
Consignment,['Alan E. Nourse'],['./CORPUS/ScienceFiction/41565.txt'],{'Science Fiction'}
The Doomsman,['Van Tassel Sutphen'],['./CORPUS/ScienceFiction/27730.txt'],{'Science Fiction'}
The 4-D Doodler,['Graph Waldeyer'],['./CORPUS/ScienceFiction/22227.txt'],{'Science Fiction'}
Man's Best Friend,['Evelyn E. Smith'],['./CORPUS/ScienceFiction/51050.txt'],{'Science Fiction'}
Regeneration,['Charles Dye'],['./CORPUS/ScienceFiction/19964.txt'],{'Science Fiction'}
The House of Souls,['Arthur Machen'],['./CORPUS/Horror/25016.txt'],{'Horror'}
Under Arctic Ice,['H.G. Winter'],['./CORPUS/ScienceFiction/29475.txt'],{'Science Fiction'}
Stories from Le Morte D'Arthur and the Mabinogion,['Beatrice Clay'],['./CORPUS/Fantasy/15551.txt'],{'Fantasy'}
...After a Few Words...,['Gordon Randall Garrett'],['./CORPUS/ScienceFiction/23960.txt'],{'Science Fiction'}
Native Son,['T.D. Hamm'],['./CORPUS/ScienceFiction/30014.txt'],{'Science Fiction'}
The Golden Scorpion,['Sax Rohmer'],['./CORPUS/CrimeMystery/18613.txt'],{'Crime and Mystery'}
The Furious Rose,['Dean Evans'],['./CORPUS/ScienceFiction/51257.txt'],{'Science Fiction'}
A Stone and a Spear,['Raymond F. Jones'],['./CORPUS/ScienceFiction/51075.txt'],{'Science Fiction'}
Shadow of the Mothaship,['Cory Doctorow'],['./CORPUS/ScienceFiction/17029.txt'],{'Science Fiction'}
This is Klon Calling,['Walt Sheldon'],['./CORPUS/ScienceFiction/28954.txt'],{'Science Fiction'}
The Other Likeness,['James H. Schmitz'],['./CORPUS/ScienceFiction/30398.txt'],{'Science Fiction'}
The Count of Monte Cristo,"['Alexandre Dumas', 'p̬re']",['./CORPUS/Adventure/1184.txt'],{'Adventure'}
Told in the East,['Talbot Mundy'],['./CORPUS/Adventure/5315.txt'],{'Adventure'}
Caught In The Net,['Emile Gaboriau'],['./CORPUS/CrimeMystery/2451.txt'],{'Crime and Mystery'}
The Best Made Plans,['Everett B. Cole'],['./CORPUS/ScienceFiction/22892.txt'],{'Science Fiction'}
A Matter of Protocol,['Jack Sharkey'],['./CORPUS/ScienceFiction/51615.txt'],{'Science Fiction'}
Hot Planet,['Hal Clement'],['./CORPUS/ScienceFiction/50928.txt'],{'Science Fiction'}
The Well at the World's End,['William Morris'],['./CORPUS/Fantasy/169.txt'],{'Fantasy'}
Prospector's Special,['Robert Sheckley'],['./CORPUS/ScienceFiction/51768.txt'],{'Science Fiction'}
Tom Swift and his Giant Cannon,['Victor Appleton'],['./CORPUS/Adventure/1361.txt'],{'Adventure'}
What Do You Read?,['Boyd Ellanby'],['./CORPUS/ScienceFiction/49754.txt'],{'Science Fiction'}
With The Night Mail,['Rudyard Kipling'],['./CORPUS/ScienceFiction/29135.txt'],{'Science Fiction'}
Step IV,['Rosel George Brown'],['./CORPUS/ScienceFiction/30884.txt'],{'Science Fiction'}
Riders of the Silences,['Max Brand'],['./CORPUS/Western/9867.txt'],{'Western'}
End as a Hero,['Keith Laumer'],"['./CORPUS/Adventure/51267.txt', './CORPUS/ScienceFiction/51267.txt']","{'Adventure', 'Science Fiction'}"
The Hunted Heroes,['Robert Silverberg'],['./CORPUS/ScienceFiction/25627.txt'],{'Science Fiction'}
The Call of the Wild,['Jack London'],['./CORPUS/Adventure/215.txt'],{'Adventure'}
The Reluctant Heroes,['Frank M. Robinson'],['./CORPUS/ScienceFiction/51483.txt'],{'Science Fiction'}
Bullet With His Name,['Fritz Leiber'],['./CORPUS/ScienceFiction/51436.txt'],{'Science Fiction'}
Unbegotten Child,['Winston Marks'],['./CORPUS/ScienceFiction/32149.txt'],{'Science Fiction'}
Treachery in Outer Space,"['Carey Rockwell', 'Louis Glanzman']",['./CORPUS/ScienceFiction/18786.txt'],{'Science Fiction'}
Bucky O'Connor,['William MacLeod Raine'],['./CORPUS/Western/1809.txt'],{'Western'}
A Matter of Magnitude,['Al Sevcik'],['./CORPUS/ScienceFiction/24927.txt'],{'Science Fiction'}
The Dwindling Years,['Lester Del Rey'],['./CORPUS/ScienceFiction/50103.txt'],{'Science Fiction'}
The Sword of Welleran and Other Stories,['Lord Dunsany'],['./CORPUS/Fantasy/10806.txt'],{'Fantasy'}
"Astounding Stories of Super-Science, October, 1930",['Various'],['./CORPUS/ScienceFiction/29882.txt'],{'Science Fiction'}
Twilight Land,['Howard Pyle'],['./CORPUS/Fantasy/1751.txt'],{'Fantasy'}
The Space Rover,['Edwin K. Sloat'],['./CORPUS/ScienceFiction/29702.txt'],{'Science Fiction'}
Big Pill,['Raymond Zinke Gallun'],['./CORPUS/ScienceFiction/31929.txt'],{'Science Fiction'}
The Jameson Satellite,['Neil Ronald Jones'],['./CORPUS/ScienceFiction/26906.txt'],{'Science Fiction'}
Mars is my Destination,['Frank Belknap Long'],['./CORPUS/ScienceFiction/51125.txt'],{'Science Fiction'}
Little Brother,['Cory Doctorow'],['./CORPUS/ScienceFiction/30142.txt'],{'Science Fiction'}
Wells Brothers,['Andy Adams'],['./CORPUS/Western/12791.txt'],{'Western'}
The Glory of Ippling,['Helen M. Urban'],['./CORPUS/ScienceFiction/23185.txt'],{'Science Fiction'}
Weak on Square Roots,['Russell Burton'],['./CORPUS/ScienceFiction/29976.txt'],{'Science Fiction'}
Swiss Family Robinson,['Johann David Wyss'],['./CORPUS/Adventure/3836.txt'],{'Adventure'}
Fairy Tales Every Child Should Know,['Various'],['./CORPUS/FairyTale/14916.txt'],{'Fairy Tale'}
The Celestial Hammerlock,['Donald Colvin'],['./CORPUS/ScienceFiction/51533.txt'],{'Science Fiction'}
Trilby,['George Du Maurier'],['./CORPUS/Fantasy/39858.txt'],{'Fantasy'}
Zen,['Jerome Bixby'],['./CORPUS/ScienceFiction/29750.txt'],{'Science Fiction'}
The Anglers of Arz,['Roger Phillips Dee'],['./CORPUS/ScienceFiction/32665.txt'],{'Science Fiction'}
The Feeling,['Roger Dee'],['./CORPUS/ScienceFiction/51518.txt'],{'Science Fiction'}
Out with Garibaldi,['G.A. Henty'],['./CORPUS/Adventure/45573.txt'],{'Adventure'}
Jimgrim and Allah's Peace,['Talbot Mundy'],['./CORPUS/Adventure/11357.txt'],{'Adventure'}
Death Wish,['Robert Sheckley'],['./CORPUS/ScienceFiction/29876.txt'],{'Science Fiction'}
Indirection,['Everett B. Cole'],['./CORPUS/ScienceFiction/23339.txt'],{'Science Fiction'}
The Untouchable,['Stephen A. Kallis'],['./CORPUS/ScienceFiction/24221.txt'],{'Science Fiction'}
The Food of the Gods and How It Came to Earth,['H.G. Wells'],['./CORPUS/ScienceFiction/11696.txt'],{'Science Fiction'}
Cabin Fever,['B.M. Bower'],['./CORPUS/Western/1204.txt'],{'Western'}
The Wing-and-Wing,['J. Fenimore Cooper'],['./CORPUS/Adventure/11957.txt'],{'Adventure'}
Bodyguard,['Christopher Grimm'],['./CORPUS/ScienceFiction/50988.txt'],{'Science Fiction'}
Alien Offer,['Al Sevcik'],['./CORPUS/ScienceFiction/26956.txt'],{'Science Fiction'}
The Whispering Spheres,['Russell Robert  Winterbotham'],['./CORPUS/ScienceFiction/22226.txt'],{'Science Fiction'}
Scrimshaw,['William Fitzgerald Jenkins'],['./CORPUS/ScienceFiction/23791.txt'],{'Science Fiction'}
New Hire,['David M. Dryfoos'],['./CORPUS/ScienceFiction/33969.txt'],{'Science Fiction'}
A Touch of E Flat,['Joe Gibson'],['./CORPUS/ScienceFiction/51304.txt'],{'Science Fiction'}
Frankenstein,['Mary Shelley'],['./CORPUS/Horror/41445.txt'],{'Horror'}
Under the Ocean to the South Pole,['Roy Rockwood'],['./CORPUS/ScienceFiction/19731.txt'],{'Science Fiction'}
When the Sleeper Wakes,['Herbert George Wells'],['./CORPUS/ScienceFiction/775.txt'],{'Science Fiction'}
"Sodom and Gomorrah, Texas",['Raphael Aloysius Lafferty'],['./CORPUS/ScienceFiction/23161.txt'],{'Science Fiction'}
Warlord of Kor,['Terry Gene Carr'],['./CORPUS/ScienceFiction/17958.txt'],{'Science Fiction'}
Time and Time Again,['Henry Beam Piper'],['./CORPUS/ScienceFiction/18831.txt'],{'Science Fiction'}
Forever,['Robert Sheckley'],['./CORPUS/ScienceFiction/29487.txt'],{'Science Fiction'}
Vital Ingredient,['Charles V. De Vet'],['./CORPUS/ScienceFiction/30491.txt'],{'Science Fiction'}
Selections from the Writings of Lord Dunsay,['Lord Dunsany'],['./CORPUS/Fantasy/13664.txt'],{'Fantasy'}
